comb,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,
441,0,0,0,1,0,2,0,0,0,0,0,2,1,1,1,1,1,0,1,0,2,0,0,2,1,0,1,1,1,0,0,0,1,2,0,1,2,2,0,1,1,1,6,1,1,1,1,1,1,1,1,0,1,2,0,0,2,2,1,2,0,2,0,0,1,3,2,1,1,1,1,1,0,1,0,2,1,1,1,1,2,1,2,1,1,0,0,1,0,2,1,1,0,1,1,0,2,1,1,0,2,3,0,0,0,0,2,1,2,1,0,0,1,1,1,1,1,1,2,1,0,1,2,2,0,1,0,0,2,1,1,2,1,0,0,0,1,0,1,2,0,2,0,1,0,0,2,1,0,1,1,2,
451,0,2,0,0,1,0,2,0,0,0,0,2,2,1,0,1,2,1,0,1,2,2,0,1,0,2,1,2,2,1,1,1,0,0,0,2,0,0,2,2,0,1,1,6,1,1,0,1,1,0,1,0,2,1,2,1,1,3,0,2,1,1,1,0,4,0,0,0,1,2,2,2,2,0,0,0,0,1,2,0,1,2,2,0,0,0,2,2,1,2,1,0,0,1,2,1,0,0,1,2,0,1,1,2,0,2,0,0,2,0,0,0,2,1,1,0,0,1,3,1,1,3,1,1,1,0,0,0,1,0,0,1,1,1,3,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,
461,0,0,0,1,0,2,1,0,1,0,0,0,0,1,1,1,0,1,4,0,0,1,0,0,0,2,2,1,1,2,0,0,1,1,1,0,2,2,0,2,0,0,1,1,6,0,1,0,1,1,1,1,2,0,1,1,1,1,1,0,0,2,1,2,1,1,2,0,1,0,1,2,0,0,0,0,1,1,1,1,2,1,1,2,0,2,1,1,0,1,1,0,1,2,0,3,1,0,1,2,1,1,0,2,0,1,1,1,1,1,1,1,1,0,1,1,0,0,2,1,1,2,1,2,0,1,0,0,1,1,1,1,2,0,2,1,0,2,0,0,2,1,0,2,0,0,0,1,0,1,2,0,
471,0,2,1,0,1,0,0,0,0,0,1,2,2,0,2,0,1,1,0,1,2,0,1,1,0,2,0,2,3,1,1,1,1,1,1,2,0,3,2,3,1,1,1,1,0,6,1,1,1,0,0,0,1,0,0,2,1,1,1,2,1,1,1,2,3,1,1,1,0,1,2,1,1,0,1,1,2,2,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,1,1,1,1,1,0,0,1,0,1,0,2,1,2,1,0,3,1,1,3,0,2,2,1,1,0,2,0,0,0,1,2,2,0,0,0,0,2,2,0,1,0,1,1,1,2,0,0,2,1,1,0,0,1,2,0,1,1,
480,2,0,2,2,1,0,0,1,3,1,0,0,1,1,2,1,1,0,2,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,2,1,1,1,0,1,2,1,1,0,1,1,6,0,1,1,1,4,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,2,0,1,1,1,1,0,1,1,0,0,2,0,1,1,1,3,3,0,0,1,1,0,1,1,1,0,1,0,1,2,0,2,2,0,1,0,1,0,2,2,1,2,1,1,0,0,0,1,0,2,1,1,0,0,1,2,2,1,3,1,1,2,0,0,1,2,0,0,1,1,0,0,2,2,2,1,1,2,0,0,0,0,3,1,
491,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,2,2,1,1,1,1,1,1,1,0,0,2,2,1,1,0,0,2,1,1,2,2,1,1,0,1,0,6,0,1,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,2,1,2,0,2,1,0,1,2,0,0,1,2,1,2,1,1,1,2,0,1,0,0,1,0,0,1,0,0,1,2,1,0,1,2,2,0,1,0,1,1,1,0,2,1,1,1,0,2,1,1,0,1,0,1,1,2,1,1,0,0,1,1,0,1,1,3,0,3,0,0,1,1,2,0,0,0,2,0,1,1,2,0,0,0,0,3,
501,1,1,1,0,0,2,2,2,2,1,0,2,1,0,1,1,1,1,0,1,1,0,2,0,1,2,1,1,1,0,2,0,1,1,0,2,0,0,2,2,1,0,1,1,1,1,1,0,6,1,1,2,2,0,0,4,1,1,1,1,1,2,3,1,0,0,1,0,1,1,1,1,2,0,0,1,0,2,2,2,2,0,0,0,0,0,1,2,1,2,1,0,1,1,2,0,1,2,1,0,0,1,2,1,1,2,1,0,1,1,2,1,1,0,0,1,1,2,1,0,1,1,1,1,1,3,1,0,2,1,1,0,1,0,1,1,1,1,0,1,1,2,1,1,3,0,0,0,2,0,2,1,
511,2,0,1,2,1,0,1,0,1,1,3,1,0,0,0,2,0,1,1,3,1,0,3,0,0,0,0,0,0,1,1,2,1,2,1,0,3,1,1,0,1,1,1,0,1,0,1,1,1,6,1,1,0,1,1,1,2,1,0,1,1,0,2,0,0,0,2,2,3,0,0,2,0,0,3,2,0,1,0,1,0,1,2,1,0,1,1,1,0,1,0,0,2,1,0,0,1,0,1,0,2,1,1,1,4,0,2,0,2,1,0,0,1,1,0,2,1,0,1,0,1,1,1,3,0,1,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,2,1,
522,1,0,1,1,1,0,0,1,1,3,0,1,0,1,1,1,0,0,1,1,1,1,0,0,2,0,1,1,0,2,0,1,1,0,0,0,2,0,0,1,2,1,1,1,1,0,1,0,1,1,6,1,2,2,1,0,0,1,3,1,2,2,1,2,0,0,2,0,0,0,1,0,1,1,1,2,1,0,1,0,3,1,0,0,1,1,0,2,0,1,1,2,1,1,1,1,1,1,2,0,0,1,1,0,1,0,2,0,1,1,0,3,3,1,1,0,0,1,1,2,0,1,4,0,1,0,1,1,1,2,0,0,1,0,1,0,1,2,0,1,1,2,0,0,0,1,1,0,0,2,1,2,
530,2,0,1,1,1,1,1,1,3,1,1,0,1,1,2,0,1,0,1,0,0,1,1,1,1,1,2,0,0,0,1,1,0,1,2,1,0,0,0,0,2,2,0,0,1,0,4,0,2,1,1,6,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,2,1,1,1,0,1,0,1,1,0,0,2,2,1,2,0,2,2,0,0,1,1,0,2,0,1,0,1,0,1,2,1,2,2,0,1,2,2,0,1,1,0,3,1,1,0,0,0,2,0,2,0,1,0,0,1,2,2,2,2,2,2,1,0,0,0,2,0,0,1,1,0,0,3,1,1,0,1,3,0,0,0,0,2,1,
541,0,1,0,0,0,1,1,0,0,0,0,1,0,2,1,0,2,0,2,0,1,0,1,1,0,2,0,2,1,2,0,0,2,1,2,1,1,2,1,2,0,0,1,2,2,1,0,1,2,0,2,0,6,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,2,2,0,0,2,1,0,0,2,2,3,1,2,0,1,1,0,2,1,1,0,3,0,0,1,1,2,3,1,1,0,1,1,1,0,1,0,2,0,0,1,0,1,2,2,0,3,0,1,1,3,1,0,2,2,0,0,1,0,1,1,0,1,2,2,0,1,0,1,2,1,1,1,1,0,1,2,0,0,0,1,1,0,1,
551,2,1,0,1,1,1,1,1,1,2,1,0,0,2,1,1,2,0,0,0,1,1,1,1,2,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,2,1,0,0,1,2,0,1,2,1,1,6,1,0,1,1,1,0,1,1,2,0,1,1,2,1,2,1,1,0,2,1,0,1,0,1,1,1,2,0,3,0,2,1,1,0,0,0,0,2,0,1,1,0,2,0,1,0,1,1,2,1,1,0,1,0,1,3,0,2,1,0,2,1,0,2,1,3,0,0,1,1,0,1,1,1,0,2,2,1,0,1,0,0,1,1,2,2,1,0,0,0,0,1,2,0,0,2,0,3,
561,1,1,1,1,0,0,2,0,2,2,0,1,0,1,2,0,1,0,1,2,0,2,0,1,0,1,1,2,0,2,0,3,0,1,0,1,1,0,1,1,2,1,0,2,1,0,1,1,0,1,1,1,1,1,6,0,1,0,1,1,0,1,0,1,1,2,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,2,2,1,0,2,1,1,1,1,0,0,0,1,2,0,0,2,2,1,1,1,2,1,0,1,2,0,1,0,1,1,1,1,0,0,1,2,3,1,1,1,1,1,0,1,0,1,1,0,1,0,2,1,1,0,0,2,0,1,1,0,0,0,1,0,2,0,0,1,0,
570,1,2,1,0,1,1,1,2,2,1,1,1,1,0,1,1,1,3,0,2,0,1,2,0,1,2,1,0,3,1,2,0,1,1,0,2,0,1,3,2,1,0,0,1,1,2,1,0,4,1,0,1,1,0,0,6,1,1,1,1,1,0,4,2,2,0,0,0,1,1,0,2,2,0,0,1,1,3,0,1,1,1,1,0,0,0,1,3,1,1,0,1,1,3,1,0,1,2,1,1,0,0,2,0,1,3,1,1,1,0,1,1,0,1,0,0,1,2,1,0,1,1,0,2,1,3,1,0,0,1,1,0,2,0,2,1,1,1,1,1,0,1,1,1,3,0,0,0,3,0,1,0,
581,1,0,0,1,1,1,2,0,1,0,1,3,1,1,1,1,1,1,1,3,1,0,1,1,0,0,0,0,1,2,1,0,2,0,1,1,2,2,2,0,0,1,2,1,1,1,0,0,1,2,0,0,1,1,1,1,6,1,1,0,1,0,1,1,1,1,2,0,4,2,1,1,0,0,1,2,1,2,0,0,0,0,2,1,1,1,1,0,1,4,1,0,1,2,0,2,3,0,1,1,0,3,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,0,1,1,0,1,0,2,1,0,0,0,2,2,1,0,1,0,0,1,0,2,1,0,0,1,1,0,0,3,0,1,0,0,
591,1,0,0,0,2,0,0,0,0,0,1,2,2,1,1,1,0,1,1,0,4,2,1,0,0,1,1,1,3,0,0,1,0,0,1,1,0,1,1,2,0,1,2,3,1,1,1,2,1,1,1,1,1,1,0,1,1,6,1,1,0,1,2,0,3,1,2,2,0,2,0,1,1,0,0,1,1,1,2,0,1,3,1,1,0,1,0,2,0,2,1,0,0,1,1,0,1,1,0,3,0,2,1,0,2,1,0,0,3,1,0,0,1,2,0,2,1,0,1,0,0,3,2,1,0,1,0,1,1,1,1,1,1,3,1,0,1,0,0,1,0,1,2,0,0,1,1,1,0,0,0,2,
601,0,0,1,1,1,0,0,2,1,2,0,1,2,1,1,1,1,0,1,0,1,2,0,0,3,0,1,0,1,1,1,1,1,1,0,2,1,1,0,0,2,1,1,0,1,1,1,1,1,0,3,1,1,1,1,1,1,1,6,1,1,1,1,3,1,1,2,1,0,0,1,0,2,2,0,1,2,0,0,1,1,1,0,1,0,1,0,1,1,1,2,2,1,1,1,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,2,0,0,2,0,2,0,0,1,0,2,0,2,1,1,1,0,0,3,1,2,0,1,0,0,1,1,1,1,0,2,1,0,
611,0,2,0,1,1,1,0,0,0,1,2,1,1,0,0,0,1,1,0,1,1,1,1,2,0,0,0,1,1,1,1,2,0,3,1,1,0,1,1,1,2,1,2,2,0,2,0,1,1,1,1,1,1,0,1,1,0,1,1,6,1,1,0,2,2,1,0,3,1,0,1,1,0,2,1,1,1,0,1,2,1,2,1,1,0,0,1,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,2,1,1,1,2,2,0,0,1,2,1,0,1,0,0,2,2,1,1,1,1,1,1,0,1,2,0,0,2,1,1,1,0,1,0,2,0,0,1,0,1,0,2,1,0,1,0,0,1,
621,1,2,0,2,1,1,0,1,1,2,1,0,1,0,1,0,2,2,0,1,0,0,2,2,1,0,1,0,0,0,3,1,1,0,1,2,1,1,0,0,1,1,0,1,0,1,1,1,1,1,2,1,1,1,0,1,1,0,1,1,6,1,1,1,1,1,0,0,1,1,2,3,0,1,1,1,1,1,1,0,2,1,0,0,1,0,1,0,0,1,2,1,2,0,0,1,1,1,1,0,1,1,1,1,0,3,2,0,0,1,0,1,1,0,1,0,1,1,0,1,1,2,1,0,2,0,3,1,0,0,1,2,1,0,2,1,1,0,0,0,1,0,1,2,1,1,0,1,1,0,0,1,
632,0,0,1,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,2,1,3,3,0,0,0,0,0,0,1,0,0,0,0,3,0,2,2,1,2,1,1,1,2,0,2,1,1,1,1,0,0,1,1,1,1,6,0,1,0,2,1,1,0,0,4,0,0,0,1,0,0,0,3,2,3,1,0,0,1,0,1,1,0,1,2,3,1,0,1,1,1,1,3,0,1,2,0,2,0,0,0,2,1,1,2,0,1,0,0,2,0,1,1,1,1,2,3,1,1,1,1,0,2,0,0,1,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,2,2,
641,2,1,0,0,1,1,1,2,1,2,1,1,0,0,1,2,0,2,0,1,1,2,3,0,1,2,1,0,2,0,1,1,1,1,0,1,0,0,2,2,0,0,0,1,1,1,0,1,3,2,1,0,1,2,0,4,1,2,1,0,1,0,6,1,1,0,1,1,1,1,0,2,2,1,0,1,0,3,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,2,0,0,1,1,0,1,0,0,3,0,2,3,1,0,1,1,1,2,1,0,0,1,1,1,0,1,1,1,0,2,0,2,1,1,0,2,2,0,2,1,2,1,1,1,0,2,0,0,1,1,2,0,1,0,2,1,0,1,
650,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,2,1,0,1,1,0,1,1,1,0,2,3,0,1,1,2,1,0,1,2,2,1,1,1,0,0,2,2,0,1,1,0,2,0,3,0,1,2,1,0,3,2,1,1,1,6,1,0,1,1,1,1,1,0,1,1,0,0,2,1,0,2,1,1,1,2,0,2,0,1,0,2,1,2,1,2,0,2,1,2,2,2,0,0,0,0,0,1,0,1,1,0,1,3,1,1,1,0,1,1,2,1,0,0,2,0,1,2,0,0,0,0,1,2,3,1,1,0,1,2,2,1,1,0,0,1,1,1,0,0,2,1,0,0,
660,0,3,0,0,2,0,1,0,0,0,1,1,3,1,1,1,2,2,0,1,2,2,0,1,0,2,1,1,4,1,1,1,0,0,0,3,0,2,2,1,0,0,1,4,1,3,0,1,0,0,0,0,1,1,1,2,1,3,1,2,1,0,1,1,6,1,1,0,1,1,1,2,2,0,0,1,2,1,1,0,0,2,2,0,0,0,2,2,0,1,2,1,0,2,1,0,1,0,1,2,0,1,0,2,0,2,0,1,2,0,0,0,1,3,1,1,1,0,2,1,1,2,0,1,1,1,0,0,0,0,0,2,1,1,2,0,1,0,2,1,0,0,1,1,0,0,1,1,1,0,0,0,
671,1,0,0,0,0,2,0,0,2,0,0,1,1,0,3,0,1,0,1,0,1,1,0,3,1,0,2,1,1,0,0,1,1,1,1,1,0,2,0,1,1,1,3,0,1,1,1,2,0,0,0,1,1,1,2,0,1,1,1,1,1,2,0,0,1,6,1,1,0,1,1,0,0,2,0,2,2,1,1,1,2,1,0,1,1,0,1,0,0,1,2,1,0,0,0,2,2,1,1,1,3,2,0,1,0,1,1,3,0,1,0,0,0,1,1,1,1,1,0,2,1,2,1,2,1,0,1,1,2,0,0,3,1,1,0,1,1,0,1,1,1,0,0,0,1,0,2,2,0,0,0,1,
680,1,0,1,0,0,1,1,0,0,1,1,1,1,2,1,0,1,0,1,1,2,0,1,1,0,1,1,0,1,2,0,2,2,0,0,1,3,1,0,0,1,0,2,0,2,1,0,1,1,2,2,1,1,2,1,0,2,2,2,0,0,1,1,1,1,1,6,1,1,1,1,0,0,0,1,2,2,1,1,1,1,0,2,0,1,2,0,1,0,1,2,0,1,2,0,1,1,0,2,0,0,2,1,1,2,0,1,0,1,3,1,1,1,2,2,3,1,0,0,0,0,0,2,0,0,2,0,0,1,2,2,1,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,1,0,2,2,1,
690,1,0,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,0,1,0,2,1,2,1,0,0,0,1,0,0,0,2,0,3,3,0,0,0,0,1,2,2,1,0,0,1,2,2,0,2,0,2,0,1,1,0,0,2,1,3,0,1,1,1,0,1,1,6,1,1,1,0,0,2,2,1,0,0,2,2,0,3,1,2,1,1,0,0,0,0,0,1,2,0,0,0,0,2,0,2,1,0,1,1,3,0,1,2,1,1,1,1,0,0,0,3,0,0,0,2,0,0,1,1,0,1,1,2,1,1,1,1,2,3,0,0,1,0,1,0,0,0,2,0,0,3,1,0,0,0,1,1,
701,1,1,0,1,1,1,2,0,1,0,2,1,0,2,0,1,2,1,1,2,0,0,2,1,0,1,0,1,0,1,1,0,2,1,2,1,2,1,1,0,0,1,1,1,1,0,0,0,1,3,0,1,2,2,1,1,4,0,0,1,1,0,1,1,1,0,1,1,6,1,0,1,1,0,2,1,0,2,1,1,0,1,2,1,1,1,2,0,0,2,0,0,2,2,1,1,2,0,0,1,1,2,0,2,2,0,0,0,0,1,0,0,1,0,2,1,1,0,2,1,1,1,0,2,0,2,1,1,0,0,2,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,
710,0,0,0,0,2,0,1,0,0,0,0,1,1,2,1,1,2,0,1,1,1,1,1,2,0,1,0,0,2,1,0,0,2,1,2,0,1,1,3,1,0,2,1,2,0,1,1,2,1,0,0,1,2,1,1,1,2,2,0,0,1,0,1,1,1,1,1,1,1,6,1,0,2,1,0,0,1,3,2,1,0,2,2,1,1,0,0,0,1,2,0,0,0,1,0,2,0,2,1,2,1,1,1,0,1,2,0,0,1,1,1,1,0,1,2,0,1,2,1,0,0,2,1,0,0,3,0,2,0,0,1,1,1,2,1,0,2,0,0,2,0,0,2,0,2,1,1,1,1,1,0,0,
720,0,1,1,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,2,1,3,1,0,1,1,1,0,0,1,1,0,0,1,1,0,3,1,2,1,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,4,0,1,1,1,1,1,0,1,6,1,0,0,1,0,0,0,2,2,1,1,1,0,1,0,1,0,1,1,3,3,1,0,0,1,1,1,4,0,1,0,1,2,0,1,0,1,0,1,2,0,1,0,0,2,0,2,1,0,1,0,2,1,2,1,1,0,1,0,0,2,2,0,2,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,2,1,
732,1,3,1,2,2,2,0,1,1,1,1,0,1,0,0,1,1,3,1,1,0,1,2,1,0,1,1,0,1,0,3,1,0,1,0,2,2,1,0,1,0,0,1,2,2,1,1,0,1,2,0,0,0,0,0,2,1,1,0,1,3,0,2,0,2,0,0,0,1,0,1,6,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,3,1,0,0,0,1,0,1,1,1,1,1,0,3,2,0,1,1,0,0,2,0,0,0,2,0,1,0,1,2,0,2,2,0,2,1,0,1,2,1,1,0,3,2,1,1,1,1,1,2,2,4,1,1,1,2,2,1,2,1,
741,0,1,2,0,2,0,2,2,1,1,1,0,2,1,1,2,2,1,0,0,1,2,1,0,3,2,1,2,2,1,2,0,0,2,0,2,0,0,2,1,1,0,0,2,0,1,1,1,2,0,1,1,2,2,1,2,0,1,2,0,0,0,2,1,2,0,0,0,1,2,0,0,6,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,2,0,0,2,0,1,0,1,2,1,0,1,0,0,1,0,2,2,1,1,2,1,1,2,1,2,0,1,0,0,2,1,0,1,0,2,0,0,1,1,0,1,2,2,1,2,1,1,1,0,2,0,2,0,1,2,1,0,
751,1,0,1,3,1,1,1,2,0,3,1,1,1,1,1,2,2,1,0,0,0,3,1,2,1,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,2,2,1,0,1,1,0,2,0,2,0,1,0,0,1,6,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,2,1,1,1,0,1,1,0,1,0,1,2,1,2,0,0,0,3,1,1,1,0,1,1,0,3,0,1,0,0,0,0,0,3,2,2,0,2,1,1,1,1,2,1,2,2,0,0,0,0,2,1,3,1,0,2,0,0,
761,0,0,4,2,1,0,2,1,0,2,4,1,0,1,0,0,0,2,0,2,1,0,2,0,1,0,1,2,0,2,2,1,0,2,2,0,2,0,0,1,1,1,0,0,0,1,1,0,0,3,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,2,2,0,1,1,1,1,6,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,3,0,1,0,0,0,1,0,1,2,0,1,3,0,1,2,0,0,2,1,1,2,1,3,1,1,0,0,0,1,1,1,1,0,2,2,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,2,2,0,
771,3,1,2,1,1,2,1,0,3,2,0,2,1,0,2,1,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,3,0,2,0,0,1,1,0,1,2,2,1,0,1,1,1,2,1,1,1,1,0,1,0,1,2,2,1,1,0,0,1,0,1,1,6,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,3,2,1,0,0,1,0,0,2,0,3,1,0,2,0,1,2,2,0,1,2,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,
780,0,1,1,0,1,0,1,1,0,0,2,1,2,1,1,0,1,2,2,2,2,0,0,2,2,1,1,1,3,3,1,1,2,1,2,1,1,3,1,0,0,0,1,0,1,2,0,1,0,0,1,0,2,0,0,1,1,1,2,1,1,0,0,2,2,2,2,0,0,1,0,0,1,1,1,1,6,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,3,0,2,1,0,1,0,2,2,1,0,0,1,0,1,1,0,2,1,0,2,4,2,2,0,1,0,1,1,1,0,1,1,0,1,0,0,0,2,0,1,1,2,0,1,1,1,1,0,0,1,1,0,0,1,2,2,0,0,
791,1,0,0,0,0,0,1,0,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,2,0,3,1,1,2,0,0,0,4,1,1,0,1,2,2,3,1,1,1,1,1,2,0,2,2,1,0,0,2,1,0,3,2,1,0,0,1,0,3,1,1,1,1,0,2,3,0,1,1,1,0,1,1,6,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,3,1,2,1,1,0,1,1,1,0,0,1,3,1,0,0,1,2,1,0,1,2,0,1,1,0,0,2,2,0,2,0,3,1,1,0,0,1,1,2,0,1,0,1,1,0,2,0,0,1,0,3,0,0,0,1,1,0,1,
801,0,1,1,0,1,1,2,0,0,0,0,1,0,2,0,0,2,0,1,0,2,0,0,1,0,2,1,3,0,0,0,0,1,0,3,1,0,1,0,2,0,1,1,2,1,1,2,1,2,0,1,2,3,1,1,0,0,2,0,1,1,3,0,0,1,1,1,2,1,2,2,0,1,1,1,0,1,1,6,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,1,0,1,1,1,1,1,0,2,1,1,0,1,1,1,2,0,1,0,2,2,0,0,2,1,0,2,2,0,0,2,1,2,2,0,0,1,1,1,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,2,1,
810,0,0,0,1,0,2,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,2,3,2,0,2,0,0,2,0,3,2,0,0,0,1,1,1,2,1,0,1,1,0,2,2,1,0,2,1,1,1,1,0,0,1,2,0,2,1,2,0,1,1,2,1,1,2,0,1,1,1,0,1,1,1,6,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,2,1,3,0,1,2,1,1,0,0,0,1,3,2,0,0,1,2,2,2,0,1,1,0,1,2,0,2,0,1,1,0,0,2,1,2,0,1,1,0,2,1,1,0,0,1,1,2,1,0,2,0,1,1,
822,1,1,0,1,0,2,0,1,2,2,0,1,0,1,2,0,0,1,2,0,1,0,1,0,1,0,1,2,0,1,1,0,1,0,0,1,1,0,0,2,1,1,2,1,2,0,1,1,2,0,3,1,2,2,1,1,0,1,1,1,2,3,1,1,0,2,1,0,0,0,1,1,0,0,0,1,1,0,1,1,6,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,2,0,1,0,1,2,1,1,0,1,2,1,1,1,0,2,1,0,1,0,0,2,1,2,1,2,3,1,0,0,2,0,1,0,1,1,0,0,2,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,3,
830,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,2,1,1,1,1,2,0,2,0,0,0,0,2,2,0,0,0,1,1,1,3,1,2,1,0,1,1,0,1,1,2,0,0,0,1,0,3,1,2,1,1,1,1,2,1,0,3,1,2,1,1,1,1,1,1,0,1,1,1,0,6,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,3,1,3,1,0,0,1,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,2,2,1,1,0,2,1,0,0,0,3,2,1,0,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,
840,1,2,0,1,1,0,2,0,0,0,2,1,0,2,0,1,2,1,1,2,1,0,1,1,0,1,0,1,1,2,0,1,1,1,0,1,2,2,2,0,0,1,2,2,1,1,1,1,0,2,0,0,1,3,2,1,2,1,0,1,0,0,1,1,2,0,2,1,2,2,1,1,1,0,0,0,1,1,1,0,0,0,6,1,1,1,1,1,1,1,0,1,0,2,1,1,0,0,2,0,1,1,2,1,1,0,1,1,3,2,0,0,0,1,2,1,0,1,4,1,0,0,0,1,0,2,0,0,0,2,2,0,0,1,1,0,0,0,2,1,0,1,0,1,0,0,0,1,1,1,1,1,
851,1,0,0,2,1,1,0,0,1,1,0,1,0,1,1,1,0,0,3,0,0,2,0,1,0,1,1,1,0,1,0,2,1,2,2,0,1,3,0,1,2,2,1,0,2,1,3,2,0,1,0,2,1,0,2,0,1,1,1,1,0,0,0,2,0,1,0,2,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,6,1,1,0,0,1,1,1,0,0,0,1,2,1,1,0,4,2,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,1,2,1,1,2,1,1,1,1,2,1,3,0,0,0,2,1,0,2,1,2,2,0,2,0,0,0,0,1,1,
860,3,0,1,2,0,0,0,1,2,1,0,0,2,1,3,1,2,1,1,1,2,2,1,3,1,1,1,1,1,0,0,2,1,0,2,0,1,0,0,1,1,0,1,0,0,1,3,0,0,0,1,2,0,2,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,6,1,1,1,1,0,1,1,1,2,1,0,2,0,0,1,2,1,1,0,0,1,1,2,0,3,2,1,0,0,2,1,2,1,0,1,1,0,0,1,1,1,3,0,1,1,1,0,1,2,1,2,1,0,1,1,2,0,1,1,0,1,1,1,1,1,1,1,
871,3,2,1,1,1,2,0,1,1,0,1,0,1,2,1,2,1,1,2,0,1,1,2,0,0,0,0,0,0,2,1,1,2,0,1,1,2,1,1,0,0,0,0,0,2,0,0,1,0,1,1,0,2,1,0,0,1,1,1,0,0,0,1,2,0,0,2,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,6,1,1,1,1,0,1,2,1,1,2,2,1,0,1,0,0,1,1,1,1,0,0,2,2,0,1,2,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,1,2,4,1,1,1,2,2,1,3,2,1,2,2,1,2,1,2,2,2,2,2,1,2,
